S,K,P,Ph,Zn,N,Soilcolor_encoded,PRECTOTCORR-W,QV2M-Au,WD10M,QV2M-W,label_encoded
0.1466777262756501,5.6300390514310585,2.059843114902547,1.9878743481543453,-0.4468241206556188,0.2070141693843261,1194,1.17,9.726666667,0.4800316923178259,7.65,0
0.1698848501327767,5.462436764612455,0.5714116304274626,1.935859813201812,-1.0428419862366038,0.2070141693843261,14,1.17,9.726666667,0.4800316923178259,7.65,0
0.2051115280357529,4.575679581421032,0.5880914666250007,1.9530276168241771,-1.0479842174511362,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.4359885273790477,6.233671236677461,-0.03585464061492,1.891604804197771,-1.7221926470597548,0.2070141693843261,1194,1.17,9.726666667,0.4800316923178259,7.65,0
1.0363692491931178,6.003733968967864,2.034698133457072,1.944480556245719,0.6066461721084558,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.067029577508125,5.8522024797744745,1.0408084093443253,1.9315214116032136,1.6184531475511528,0.2252213911091754,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.2730504202208841,4.917796058992101,0.7876575152521603,1.824549292051046,1.4641209807385631,0.2070141693843261,2,1.17,9.726666667,0.4800316923178259,7.65,0
-0.2607767798354428,5.174939961547842,1.106741041773644,1.9754689512968575,-0.0589012939072045,0.2070141693843261,14,1.17,9.726666667,0.4800316923178259,7.65,0
-1.0675680378302688,4.287248813141743,0.7026918442979121,1.8825138324965192,1.4433369955353532,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.8758344037839608,6.549118411729864,2.264718413549231,1.9530276168241771,0.4242675593715808,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
-0.0271822987732953,5.658279402076852,1.9449317519779823,1.9473377010464987,0.3299376794859781,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.2443034297482784,5.217497690446022,-0.0698524573971711,1.9242486522741336,-0.0634052369070291,0.2070141693843261,859,1.17,9.726666667,0.4800316923178259,7.65,0
0.0733884594733607,4.508328834538536,0.2564047269596577,1.9671123567059163,-0.8699163908328781,0.2070141693843261,1194,1.17,9.726666667,0.4800316923178259,7.65,0
-0.7920815786191239,6.042632833682381,1.0408084093443253,1.9600947840472696,0.8083728091376644,0.2122848079793338,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.4759731600748431,5.592452324280525,0.5614087348116088,1.8825138324965192,-0.7311951643888627,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.4619226042672755,6.110122755244742,-0.4455482709646612,1.864080130807681,1.4537788305978616,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.2846055357977737,5.090419506824391,0.0566137930180743,1.888583653863595,-0.2447908185192131,0.2070141693843261,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.0358649717311132,4.604159675594397,0.4233362741635083,1.9459101490553128,-1.82709084418595,0.2070141693843261,1194,1.17,9.726666667,0.4800316923178259,7.65,0
0.2636735155565742,5.186826990514674,-0.2723913726855232,1.908059924924216,-0.8037360890309241,0.2070141693843261,1194,1.17,9.726666667,0.4800316923178259,7.65,0
1.0559335996107992,5.907900856375656,0.2172743466569703,1.9035989509835904,-1.3316653574997646,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
-0.5581585863431178,5.2574953720277815,0.5730427881542773,1.9021075263969205,1.6184531475511528,0.2995859394546046,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.4361654622475729,5.6937321388027,1.2084382755660592,1.9459101490553128,1.5256164196105555,0.2375197172587168,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.4361654622475729,5.488937726156687,1.0408084093443253,1.9021075263969205,1.3690119272421757,0.3060130291365044,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.209486152841421,0.4230043810176722,1.916922612182061,1.3690119272421757,0.2934901727347574,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.0945233740442508,5.480638923341991,1.8806401270070905,2.0014800002101243,-0.2866150345250255,0.1182273813646498,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.042980233889854,5.342334251964811,-0.0030606185482047,1.9021075263969205,1.250916832334599,0.2427893035610443,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,5.493061443340548,0.6972545974996897,1.9315214116032136,0.9731874700330556,0.1980308504991345,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,5.840641657373398,0.971354324698596,1.916922612182061,1.475893062654505,0.2022875694348324,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.042980233889854,5.765191102784844,0.971354324698596,1.9459101490553128,1.5256164196105555,0.2416904886007879,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.3148157577002997,5.69035945432406,0.8926042409368624,1.9878743481543453,0.8083728091376644,0.1571746743719986,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.1309449934709901,4.837994724955153,1.133699062488205,1.955860479908481,-0.0350652952572835,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.6451356250457663,5.069570646763392,0.3147865065538373,1.8809906029559973,0.933023841804846,0.2070141693843261,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.1626941327395992,4.039377862468241,2.0758639929314997,1.9810014688665836,-1.4519525067573322,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
-1.042980233889854,5.075173815233827,0.2367549175023389,1.9878743481543453,-0.1245303762574003,0.161608515196413,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.225746673713202,-0.0030606185482047,1.9315214116032136,0.024626096589947,0.1943324694600901,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.042980233889854,5.75890177387728,-0.328223597451931,1.9315214116032136,1.5730864745910855,0.2550297401765315,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,6.814542897259958,2.2588037474816933,1.9600947840472696,1.5256164196105555,0.1895454018832742,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.9317949038511076,5.238275387462356,1.3204663691542533,1.9021075263969205,-0.6834595038152079,0.2070141693843261,88,1.17,9.726666667,0.4800316923178259,7.65,0
1.8053651192556472,7.285643619320067,2.376419264371451,1.888583653863595,1.6019036925818226,0.2070141693843261,88,1.17,9.726666667,0.4800316923178259,7.65,0
1.1198288526828213,5.97279637607289,1.4912209379949042,1.891604804197771,0.6599881714317049,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.3687738843647979,4.655815770656983,-0.2447060591760067,1.9947003132247447,-0.6609982482914675,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
-0.7920815786191239,5.424950017481403,-0.328223597451931,1.9459101490553128,0.5186702215948535,0.2305560110296636,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,6.030685260261263,2.1149817449162787,1.9600947840472696,0.8083728091376644,0.1563197542549538,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,5.768320995793772,0.5730427881542773,1.916922612182061,0.718016347344391,0.1688985364618139,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.5640096021656784,5.473702421340692,1.2919417062941227,1.888583653863595,0.2996874867029505,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.3453558818006932,4.588613883672374,0.5008887701111526,1.9387416595767009,0.3191113769917691,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.5963941732635627,4.519056587692722,0.4637323204235667,1.9242486522741336,0.4961372499401177,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.067029577508125,5.82600010738045,0.8022836571897201,1.9459101490553128,1.1870970193002484,0.2671987135103805,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,5.662960480135946,1.4623975474667608,1.9740810260220096,0.621655418918809,0.2121230480307443,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,5.2832037287379885,0.6972545974996897,1.9878743481543453,0.4083525567839299,0.2573517226439468,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,5.181783550292085,1.3344969102515472,1.9315214116032136,0.718016347344391,0.2547972451160042,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,6.135564891081739,1.7703333936005103,1.9600947840472696,1.703412324454213,0.2303971800255178,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.2172232873719161,5.3745929876523295,-0.6639091094566816,1.9387416595767009,0.2947957089212523,0.2070141693843261,859,1.17,9.726666667,0.4800316923178259,7.65,0
0.067029577508125,4.51085950651685,0.2367549175023389,1.8718021769015916,-0.4633869256668386,0.3142996603560509,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.981414211254481,1.3344969102515472,1.88706964903238,2.3852048870891087,0.3374717369542964,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.8888779583328805,1.1026607514559956,1.9315214116032136,2.2117068235481883,0.2515366258154276,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.6133405690559115,5.891644211825772,0.8022836571897201,1.9740810260220096,0.1623431951777303,0.1314667627423056,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.042980233889854,5.5053315359323625,-0.328223597451931,1.9021075263969205,1.42375188120076,0.1855662869588437,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.067029577508125,6.226536669287466,2.14725115437766,1.88706964903238,1.661853341254108,0.196717437077687,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,4.7535901911063645,0.4230043810176722,1.88706964903238,1.119742960335155,0.2180908076775582,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,5.605802066295998,1.8633927850475716,1.8562979903656265,1.5256164196105555,0.1460032941198429,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.3148157577002997,5.996452088619021,-0.0030606185482047,1.9315214116032136,0.621655418918809,0.1578580846155803,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,6.111467339502679,0.4230043810176722,1.9021075263969205,1.661853341254108,0.2217025135178055,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,4.672828834461906,0.2367549175023389,1.8562979903656265,0.8083728091376644,0.1940854237141966,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.820082930352362,0.5730427881542773,1.9740810260220096,0.5186702215948535,0.1564052791641357,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.7899601708972535,-0.8052256531956145,1.916922612182061,-1.104961187225002,0.1149345380920995,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,6.12029741895095,0.2367549175023389,1.9459101490553128,0.4083525567839299,0.2059566998913884,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.067029577508125,5.6240175061873385,0.6972545974996897,1.8718021769015916,0.8083728091376644,0.2096935035898053,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.3930116303632578,4.418840607796598,0.6972545974996897,1.8562979903656265,0.8932695883039424,0.2139009699472772,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,6.255750041753367,2.07668535373439,1.9459101490553128,1.8872999043692789,0.1798184265758361,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.2555671680636415,5.60947179518496,0.4230043810176722,2.0149030205422647,0.621655418918809,0.2560365946162353,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.6648583347954572,5.703432413391906,1.5512332422294055,1.9050881545350584,1.123199132407007,0.2070141693843261,6,1.17,9.726666667,0.4800316923178259,7.65,0
-1.3148157577002997,5.869296913133774,-0.8052256531956145,1.9315214116032136,0.2898894820125043,0.1919418001709452,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.042980233889854,4.727387818712341,-0.0030606185482047,1.8718021769015916,1.8181445921270576,0.3622792106585641,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.067029577508125,5.049856007249537,0.4230043810176722,1.9600947840472696,1.3114737242314995,0.3246165202448435,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,5.82600010738045,0.8022836571897201,1.9740810260220096,1.6184531475511528,0.2709427484474829,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,6.100318952020064,1.3344969102515472,1.9021075263969205,1.42375188120076,0.2875820674514476,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,5.560681631015528,0.2367549175023389,1.9740810260220096,0.4083525567839299,0.2219428307376908,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.0933650910290519,4.659582610826654,0.6103455545029718,1.9300710850255671,0.7273126572825899,0.2070141693843261,7,1.17,9.726666667,0.4800316923178259,7.65,0
0.609692421326892,5.948034989180646,1.7036968054668926,1.9021075263969205,1.3690119272421757,0.3401796414095349,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.802118375377063,1.1026607514559956,1.9600947840472696,1.85339813867392,0.3019547317384995,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,5.860786223465865,0.2367549175023389,1.916922612182061,0.8932695883039424,0.2364150935074497,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.067029577508125,5.556828061699537,-0.328223597451931,1.9315214116032136,1.250916832334599,0.2853293068681837,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.2555671680636415,5.429345628954441,0.2367549175023389,2.0014800002101243,1.048552372876825,0.3174350306011287,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.5164719448388411,4.668464183026708,0.4036772772875779,1.9671123567059163,-2.132021842156332,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.1574481366857384,4.511705302576652,0.247154785141287,1.87640694328834,1.5084776539736178,0.2499802052677694,14,1.17,9.726666667,0.4800316923178259,7.65,0
0.0637499774634829,4.85257698943798,-1.1001039634355,1.9035989509835904,0.7448124484043332,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
-1.3148157577002997,4.691347882229144,-0.8052256531956145,1.9459101490553128,0.5186702215948535,0.2499802052677694,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.176149732573829,-0.0030606185482047,1.9878743481543453,-0.2866150345250255,0.1499705265762951,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,4.969813299576001,0.5730427881542773,1.9600947840472696,0.718016347344391,0.2016338678263274,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,5.872117789475416,1.845052722254295,1.916922612182061,1.3114737242314995,0.256733054307765,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,5.60947179518496,0.4230043810176722,1.916922612182061,1.048552372876825,0.2440436154219513,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1305052795677118,5.010635294096256,0.2367549175023389,1.9740810260220096,-0.6569395864786445,0.2666627052277054,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.298317366548036,0.6972545974996897,1.9600947840472696,0.621655418918809,0.1636482915283333,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.6405722060875837,4.9689518174957374,-0.7730125601195172,1.8946168546677629,0.3251347779921657,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.8965358052231709,4.485124592677449,0.6366569806888028,2.0255131996542803,-2.027963490605506,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
1.1925722613022962,4.364994914865287,0.0676302018579524,1.8625285401162623,1.3701334516736468,0.2499802052677694,14,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.5581585863431178,5.247024072160486,-0.328223597451931,1.9600947840472696,0.4083525567839299,0.206282194238798,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,5.488937726156687,0.6972545974996897,2.028148247292285,-0.1245303762574003,0.1462625069782521,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.042980233889854,5.41164605185504,1.5818205178293,1.8718021769015916,1.3114737242314995,0.2562688017460375,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,6.295266001439646,2.235752979671472,1.9459101490553128,2.33231416203343,0.2405118454753017,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.7920815786191239,5.159055299214529,-0.328223597451931,1.9740810260220096,0.5186702215948535,0.2694926432515706,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-1.3148157577002997,5.220355825078324,-0.0030606185482047,1.88706964903238,1.048552372876825,0.2422400470051981,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.3383487145258168,6.056784013228625,0.2367549175023389,1.9315214116032136,1.119742960335155,0.2130932154607083,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.2555671680636415,4.844187086458591,0.4230043810176722,1.9021075263969205,0.621655418918809,0.2724669066453005,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.4361654622475729,6.018593214496234,1.7821717257326994,1.9459101490553128,1.5256164196105555,0.1964709798983742,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.2555671680636415,5.993961427306569,0.6972545974996897,1.9315214116032136,2.0925254159627773,0.2617486904252765,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.1015967139440141,4.987209711817197,0.5151324407210734,1.913977101952304,-0.2038537483561424,0.2070141693843261,1194,1.17,9.726666667,0.4800316923178259,7.65,0
0.0021125242088127,4.707185111394821,-0.5012817206492365,1.8196988379172965,1.1792067957243,0.2499802052677694,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.3316069403239508,5.177363684701229,-0.6140349774268273,1.9459101490553128,-0.2664268790966965,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
0.067029577508125,5.84354441703136,2.0949556207487907,1.9600947840472696,1.661853341254108,0.1552072643023826,127,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.4501056651981412,5.509623126876354,0.6222312748757721,1.897619859927532,0.5802707920232545,0.2617486904252765,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.2519263181233933,5.643048263501741,0.2857217185977312,1.8500283773520307,-0.1198756230919821,0.2070141693843261,859,1.17,9.726666667,0.4800316923178259,7.65,0
0.3422842243445828,5.545126661940151,0.7927010309166979,1.8809906029559973,1.257733167991822,0.2499802052677694,1295,1.17,9.726666667,0.4800316923178259,7.65,0
1.1653603619533908,5.740082259381818,0.792306874359376,1.8809906029559973,1.0404730535283349,0.2070141693843261,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.4659979818761506,4.8884450609966335,1.2584241501002378,1.890095369948917,0.9401999140187156,0.2130932154607083,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.9565684879427456,5.759469436070455,0.5868937705922941,1.840549633397487,1.834181099753277,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
1.7948859893894782,4.4246070822090005,0.7478524198980736,1.9095425048844383,1.6272863366464736,0.1552072643023826,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.9147560132487688,5.890513738827745,0.4550266007587907,1.8341801851120072,1.6803591117268464,0.2070141693843261,88,1.17,9.726666667,0.4800316923178259,7.65,0
1.3880802946795772,6.554215415538877,1.9271289786294528,1.864080130807681,1.8565034744487725,0.2070141693843261,9,1.17,9.726666667,0.4800316923178259,7.65,0
1.7011669963392009,5.653467648780588,0.9092787272753324,1.87640694328834,0.8463702280332741,0.2617486904252765,2,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.8166065539825924,5.415113248461783,-0.3670812517389374,1.840549633397487,0.8403940673228238,0.2070141693843261,859,1.17,9.726666667,0.4800316923178259,7.65,0
-1.275028520575748,4.51843513445343,-0.2126061959848514,1.8931119634883424,1.5661035662872644,0.1552072643023826,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.7400157796876188,6.836289352012788,2.199522879116251,2.0476928433652555,0.7566644205076746,0.2070141693843261,88,1.17,9.726666667,0.4800316923178259,7.65,0
0.7966985207523073,3.740855015704279,0.8650020704045247,1.9095425048844383,0.9394044668995798,0.1552072643023826,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.3105375714398892,5.237096004217392,0.815635640574218,1.9459101490553128,-0.996042088291381,0.2499802052677694,8,1.17,9.726666667,0.4800316923178259,7.65,0
-0.2618232195927455,4.735443777737304,-0.6819236338784452,1.9387416595767009,0.6763920736369171,0.2499802052677694,7,1.17,9.726666667,0.4800316923178259,7.65,0
1.819306404223676,5.154810671329983,1.0999626684418538,1.8578592709325787,1.8366500704776556,0.2130932154607083,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.5036039125384475,4.532965017738854,0.5724994780916087,1.9315214116032136,1.1037205074412824,0.1552072643023826,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.5910981915220785,5.202593601229013,-0.3607012763281808,1.867176108512809,1.283402277147724,0.2070141693843261,1295,1.17,9.726666667,0.4800316923178259,7.65,0
1.5628853249913233,5.490857370064069,0.6439444381743189,1.9154509415706047,1.5841609388674027,0.224582515508464,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.7253266984089572,4.034895291077038,0.6158659266521281,1.9600947840472696,1.598741894585436,0.1552072643023826,1194,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.1284754795494101,4.690402481350089,1.9380254934225476,1.8578592709325787,1.9215253801218135,0.1552072643023826,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
-0.1113191431633969,5.743829769173884,2.069440025965146,1.840549633397487,1.8192226397809956,0.1552072643023826,7,1.17,9.726666667,0.4800316923178259,7.65,0
1.37034678151683,5.298287366098028,-0.0583815745253043,1.814824742159051,1.6824399440231792,0.2070141693843261,88,1.17,9.726666667,0.4800316923178259,7.65,0
1.7473455354890015,5.445745500614469,0.4468641213842549,1.888583653863595,1.2888303870290312,0.224582515508464,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.4233666185327258,5.548686904115838,0.5834224897033339,1.944480556245719,1.9544263661547348,0.224582515508464,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.953563207227529,5.6838756419308245,2.076860685696249,1.884034745337226,2.301251537633697,0.2130932154607083,1295,2.073333333,9.07,0.4144888164649754,7.183333333,0
0.2607275226396571,5.359558269012771,-0.8426208665833607,1.8687205103641835,0.6811821821205636,0.2070141693843261,859,1.17,9.726666667,0.4800316923178259,7.65,0
0.0941315098982934,5.326647258648935,-1.0440348265890365,1.824549292051046,1.6715706176791207,0.2070141693843261,9,1.17,9.726666667,0.4800316923178259,7.65,0
1.1384571124289418,5.12299327032237,0.6411125882793536,1.8946168546677629,1.531911619374993,0.224582515508464,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
2.066913808422984,5.316697413829466,0.2659567282839432,1.9035989509835904,1.227063745894304,0.224582515508464,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
1.2595200969162623,5.399591544488669,0.346876476865477,1.8779371654691075,2.0744786021366552,0.224582515508464,859,2.073333333,9.07,0.4144888164649754,7.183333333,0
