Ph,K,P,N,Zn,S,QV2M-W,QV2M-Au,PRECTOTCORR-W,Soilcolor_encoded,label_encoded
1.824549292051046,4.917796058992101,0.7876575152521603,0.2070141693843261,1.4641209807385631,0.2730504202208841,7.65,9.726666667,1.17,2.0,0
1.9754689512968575,5.174939961547842,1.106741041773644,0.2070141693843261,-0.0589012939072045,-0.2607767798354428,7.65,9.726666667,1.17,14.0,0
1.8825138324965192,4.287248813141743,0.7026918442979121,0.2070141693843261,1.4433369955353532,-1.0675680378302688,7.65,9.726666667,1.17,1295.0,0
1.9530276168241771,6.549118411729864,2.264718413549231,0.2070141693843261,0.4242675593715808,0.8758344037839608,7.65,9.726666667,1.17,1295.0,0
1.9473377010464987,5.658279402076852,1.9449317519779823,0.2070141693843261,0.3299376794859781,-0.0271822987732953,7.65,9.726666667,1.17,1295.0,0
1.9242486522741336,5.217497690446022,-0.0698524573971711,0.2070141693843261,-0.0634052369070291,0.2443034297482784,7.65,9.726666667,1.17,859.0,0
1.9671123567059163,4.508328834538536,0.2564047269596577,0.2070141693843261,-0.8699163908328781,0.0733884594733607,7.65,9.726666667,1.17,1194.0,0
1.9600947840472696,6.042632833682381,1.0408084093443253,0.2122848079793338,0.8083728091376644,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.8825138324965192,5.592452324280525,0.5614087348116088,0.2070141693843261,-0.7311951643888627,0.4759731600748431,7.65,9.726666667,1.17,1295.0,0
1.864080130807681,6.110122755244742,-0.4455482709646612,0.2070141693843261,1.4537788305978616,0.4619226042672755,7.65,9.726666667,1.17,1295.0,0
1.888583653863595,5.090419506824391,0.0566137930180743,0.2070141693843261,-0.2447908185192131,0.2846055357977737,7.183333333,9.07,2.073333333,1295.0,0
1.9459101490553128,4.604159675594397,0.4233362741635083,0.2070141693843261,-1.82709084418595,0.0358649717311132,7.65,9.726666667,1.17,1194.0,0
1.908059924924216,5.186826990514674,-0.2723913726855232,0.2070141693843261,-0.8037360890309241,0.2636735155565742,7.65,9.726666667,1.17,1194.0,0
1.9035989509835904,5.907900856375656,0.2172743466569703,0.2070141693843261,-1.3316653574997646,1.0559335996107992,7.65,9.726666667,1.17,1295.0,0
1.9021075263969205,5.2574953720277815,0.5730427881542773,0.2995859394546046,1.6184531475511528,-0.5581585863431178,7.183333333,9.07,2.073333333,1295.0,0
1.9459101490553128,5.6937321388027,1.2084382755660592,0.2375197172587168,1.5256164196105555,0.4361654622475729,7.183333333,9.07,2.073333333,127.0,0
1.9021075263969205,5.488937726156687,1.0408084093443253,0.3060130291365044,1.3690119272421757,0.4361654622475729,7.183333333,9.07,2.073333333,1295.0,0
1.916922612182061,5.209486152841421,0.4230043810176722,0.2934901727347574,1.3690119272421757,-0.5581585863431178,7.183333333,9.07,2.073333333,127.0,0
2.0014800002101243,5.480638923341991,1.8806401270070905,0.1182273813646498,-0.2866150345250255,1.0945233740442508,7.183333333,9.07,2.073333333,1295.0,0
1.9021075263969205,5.342334251964811,-0.0030606185482047,0.2427893035610443,1.250916832334599,-1.042980233889854,7.183333333,9.07,2.073333333,127.0,0
1.9315214116032136,5.493061443340548,0.6972545974996897,0.1980308504991345,0.9731874700330556,-0.3383487145258168,7.183333333,9.07,2.073333333,1295.0,0
1.916922612182061,5.840641657373398,0.971354324698596,0.2022875694348324,1.475893062654505,-0.7920815786191239,7.183333333,9.07,2.073333333,127.0,0
1.9459101490553128,5.765191102784844,0.971354324698596,0.2416904886007879,1.5256164196105555,-1.042980233889854,7.183333333,9.07,2.073333333,127.0,0
1.9878743481543453,5.69035945432406,0.8926042409368624,0.1571746743719986,0.8083728091376644,-1.3148157577002997,7.183333333,9.07,2.073333333,1295.0,0
1.955860479908481,4.837994724955153,1.133699062488205,0.2070141693843261,-0.0350652952572835,0.1309449934709901,7.65,9.726666667,1.17,1295.0,0
1.8809906029559973,5.069570646763392,0.3147865065538373,0.2070141693843261,0.933023841804846,0.6451356250457663,7.183333333,9.07,2.073333333,1295.0,0
1.9810014688665836,4.039377862468241,2.0758639929314997,0.2070141693843261,-1.4519525067573322,-1.1626941327395992,7.65,9.726666667,1.17,1295.0,0
1.9878743481543453,5.075173815233827,0.2367549175023389,0.161608515196413,-0.1245303762574003,-1.042980233889854,7.183333333,9.07,2.073333333,1295.0,0
1.9315214116032136,5.225746673713202,-0.0030606185482047,0.1943324694600901,0.024626096589947,-0.5581585863431178,7.183333333,9.07,2.073333333,1194.0,0
1.9315214116032136,5.75890177387728,-0.328223597451931,0.2550297401765315,1.5730864745910855,-1.042980233889854,7.183333333,9.07,2.073333333,1295.0,0
1.9600947840472696,6.814542897259958,2.2588037474816933,0.1895454018832742,1.5256164196105555,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.9021075263969205,5.238275387462356,1.3204663691542533,0.2070141693843261,-0.6834595038152079,0.9317949038511076,7.65,9.726666667,1.17,88.0,0
1.888583653863595,7.285643619320067,2.376419264371451,0.2070141693843261,1.6019036925818226,1.8053651192556472,7.65,9.726666667,1.17,88.0,0
1.891604804197771,5.97279637607289,1.4912209379949042,0.2070141693843261,0.6599881714317049,1.1198288526828213,7.65,9.726666667,1.17,1295.0,0
1.9947003132247447,4.655815770656983,-0.2447060591760067,0.2070141693843261,-0.6609982482914675,0.3687738843647979,7.65,9.726666667,1.17,1295.0,0
1.9459101490553128,5.424950017481403,-0.328223597451931,0.2305560110296636,0.5186702215948535,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.9600947840472696,6.030685260261263,2.1149817449162787,0.1563197542549538,0.8083728091376644,-0.1305052795677118,7.183333333,9.07,2.073333333,1194.0,0
1.916922612182061,5.768320995793772,0.5730427881542773,0.1688985364618139,0.718016347344391,-0.7920815786191239,7.183333333,9.07,2.073333333,1194.0,0
1.888583653863595,5.473702421340692,1.2919417062941227,0.2070141693843261,0.2996874867029505,0.5640096021656784,7.65,9.726666667,1.17,1295.0,0
1.9387416595767009,4.588613883672374,0.5008887701111526,0.2070141693843261,0.3191113769917691,0.3453558818006932,7.65,9.726666667,1.17,1295.0,0
1.9242486522741336,4.519056587692722,0.4637323204235667,0.2070141693843261,0.4961372499401177,0.5963941732635627,7.65,9.726666667,1.17,1295.0,0
1.9459101490553128,5.82600010738045,0.8022836571897201,0.2671987135103805,1.1870970193002484,0.067029577508125,7.183333333,9.07,2.073333333,1295.0,0
1.9740810260220096,5.662960480135946,1.4623975474667608,0.2121230480307443,0.621655418918809,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.9878743481543453,5.2832037287379885,0.6972545974996897,0.2573517226439468,0.4083525567839299,-0.1305052795677118,7.183333333,9.07,2.073333333,1295.0,0
1.9315214116032136,5.181783550292085,1.3344969102515472,0.2547972451160042,0.718016347344391,-0.1305052795677118,7.183333333,9.07,2.073333333,859.0,0
1.9600947840472696,6.135564891081739,1.7703333936005103,0.2303971800255178,1.703412324454213,-0.1305052795677118,7.183333333,9.07,2.073333333,1295.0,0
1.9387416595767009,5.3745929876523295,-0.6639091094566816,0.2070141693843261,0.2947957089212523,0.2172232873719161,7.65,9.726666667,1.17,859.0,0
1.8718021769015916,4.51085950651685,0.2367549175023389,0.3142996603560509,-0.4633869256668386,0.067029577508125,7.183333333,9.07,2.073333333,127.0,0
1.88706964903238,5.981414211254481,1.3344969102515472,0.3374717369542964,2.3852048870891087,-0.5581585863431178,7.183333333,9.07,2.073333333,1295.0,0
1.9315214116032136,5.8888779583328805,1.1026607514559956,0.2515366258154276,2.2117068235481883,-0.5581585863431178,7.183333333,9.07,2.073333333,859.0,0
1.9740810260220096,5.891644211825772,0.8022836571897201,0.1314667627423056,0.1623431951777303,-1.6133405690559115,7.183333333,9.07,2.073333333,127.0,0
1.9021075263969205,5.5053315359323625,-0.328223597451931,0.1855662869588437,1.42375188120076,-1.042980233889854,7.183333333,9.07,2.073333333,1295.0,0
1.88706964903238,6.226536669287466,2.14725115437766,0.196717437077687,1.661853341254108,0.067029577508125,7.183333333,9.07,2.073333333,1295.0,0
1.88706964903238,4.7535901911063645,0.4230043810176722,0.2180908076775582,1.119742960335155,-0.5581585863431178,7.183333333,9.07,2.073333333,127.0,0
1.8562979903656265,5.605802066295998,1.8633927850475716,0.1460032941198429,1.5256164196105555,-0.3383487145258168,7.183333333,9.07,2.073333333,1295.0,0
1.9315214116032136,5.996452088619021,-0.0030606185482047,0.1578580846155803,0.621655418918809,-1.3148157577002997,7.183333333,9.07,2.073333333,859.0,0
1.9021075263969205,6.111467339502679,0.4230043810176722,0.2217025135178055,1.661853341254108,-0.1305052795677118,7.183333333,9.07,2.073333333,1295.0,0
1.8562979903656265,4.672828834461906,0.2367549175023389,0.1940854237141966,0.8083728091376644,-0.1305052795677118,7.183333333,9.07,2.073333333,127.0,0
1.9740810260220096,5.820082930352362,0.5730427881542773,0.1564052791641357,0.5186702215948535,-0.5581585863431178,7.183333333,9.07,2.073333333,127.0,0
1.916922612182061,5.7899601708972535,-0.8052256531956145,0.1149345380920995,-1.104961187225002,-0.5581585863431178,7.183333333,9.07,2.073333333,1194.0,0
1.9459101490553128,6.12029741895095,0.2367549175023389,0.2059566998913884,0.4083525567839299,-0.5581585863431178,7.183333333,9.07,2.073333333,859.0,0
1.8718021769015916,5.6240175061873385,0.6972545974996897,0.2096935035898053,0.8083728091376644,0.067029577508125,7.183333333,9.07,2.073333333,127.0,0
1.8562979903656265,4.418840607796598,0.6972545974996897,0.2139009699472772,0.8932695883039424,1.3930116303632578,7.183333333,9.07,2.073333333,1295.0,0
1.9459101490553128,6.255750041753367,2.07668535373439,0.1798184265758361,1.8872999043692789,-0.3383487145258168,7.183333333,9.07,2.073333333,127.0,0
2.0149030205422647,5.60947179518496,0.4230043810176722,0.2560365946162353,0.621655418918809,0.2555671680636415,7.183333333,9.07,2.073333333,1295.0,0
1.9050881545350584,5.703432413391906,1.5512332422294055,0.2070141693843261,1.123199132407007,0.6648583347954572,7.65,9.726666667,1.17,6.0,0
1.9315214116032136,5.869296913133774,-0.8052256531956145,0.1919418001709452,0.2898894820125043,-1.3148157577002997,7.183333333,9.07,2.073333333,859.0,0
1.8718021769015916,4.727387818712341,-0.0030606185482047,0.3622792106585641,1.8181445921270576,-1.042980233889854,7.183333333,9.07,2.073333333,127.0,0
1.9600947840472696,5.049856007249537,0.4230043810176722,0.3246165202448435,1.3114737242314995,0.067029577508125,7.183333333,9.07,2.073333333,127.0,0
1.9740810260220096,5.82600010738045,0.8022836571897201,0.2709427484474829,1.6184531475511528,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.9021075263969205,6.100318952020064,1.3344969102515472,0.2875820674514476,1.42375188120076,-0.1305052795677118,7.183333333,9.07,2.073333333,127.0,0
1.9740810260220096,5.560681631015528,0.2367549175023389,0.2219428307376908,0.4083525567839299,-0.3383487145258168,7.183333333,9.07,2.073333333,859.0,0
1.9300710850255671,4.659582610826654,0.6103455545029718,0.2070141693843261,0.7273126572825899,0.0933650910290519,7.65,9.726666667,1.17,7.0,0
1.9021075263969205,5.948034989180646,1.7036968054668926,0.3401796414095349,1.3690119272421757,0.609692421326892,7.183333333,9.07,2.073333333,1295.0,0
1.9600947840472696,5.802118375377063,1.1026607514559956,0.3019547317384995,1.85339813867392,-0.5581585863431178,7.183333333,9.07,2.073333333,1295.0,0
1.916922612182061,5.860786223465865,0.2367549175023389,0.2364150935074497,0.8932695883039424,-0.3383487145258168,7.183333333,9.07,2.073333333,127.0,0
1.9315214116032136,5.556828061699537,-0.328223597451931,0.2853293068681837,1.250916832334599,0.067029577508125,7.183333333,9.07,2.073333333,1295.0,0
2.0014800002101243,5.429345628954441,0.2367549175023389,0.3174350306011287,1.048552372876825,0.2555671680636415,7.183333333,9.07,2.073333333,127.0,0
1.9671123567059163,4.668464183026708,0.4036772772875779,0.2070141693843261,-2.132021842156332,0.5164719448388411,7.65,9.726666667,1.17,1295.0,0
1.87640694328834,4.511705302576652,0.247154785141287,0.2499802052677694,1.5084776539736178,0.1574481366857384,7.65,9.726666667,1.17,14.0,0
1.9035989509835904,4.85257698943798,-1.1001039634355,0.2070141693843261,0.7448124484043332,0.0637499774634829,7.65,9.726666667,1.17,1295.0,0
1.9459101490553128,4.691347882229144,-0.8052256531956145,0.2499802052677694,0.5186702215948535,-1.3148157577002997,7.183333333,9.07,2.073333333,127.0,0
1.9878743481543453,5.176149732573829,-0.0030606185482047,0.1499705265762951,-0.2866150345250255,-0.5581585863431178,7.183333333,9.07,2.073333333,127.0,0
1.9600947840472696,4.969813299576001,0.5730427881542773,0.2016338678263274,0.718016347344391,-0.3383487145258168,7.183333333,9.07,2.073333333,127.0,0
1.916922612182061,5.872117789475416,1.845052722254295,0.256733054307765,1.3114737242314995,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.916922612182061,5.60947179518496,0.4230043810176722,0.2440436154219513,1.048552372876825,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.9740810260220096,5.010635294096256,0.2367549175023389,0.2666627052277054,-0.6569395864786445,-0.1305052795677118,7.183333333,9.07,2.073333333,1194.0,0
1.9600947840472696,5.298317366548036,0.6972545974996897,0.1636482915283333,0.621655418918809,-0.5581585863431178,7.183333333,9.07,2.073333333,1194.0,0
1.8946168546677629,4.9689518174957374,-0.7730125601195172,0.2070141693843261,0.3251347779921657,0.6405722060875837,7.65,9.726666667,1.17,1295.0,0
2.0255131996542803,4.485124592677449,0.6366569806888028,0.2070141693843261,-2.027963490605506,0.8965358052231709,7.65,9.726666667,1.17,1295.0,0
1.8625285401162623,4.364994914865287,0.0676302018579524,0.2499802052677694,1.3701334516736468,1.1925722613022962,7.183333333,9.07,2.073333333,14.0,0
1.9600947840472696,5.247024072160486,-0.328223597451931,0.206282194238798,0.4083525567839299,-0.5581585863431178,7.183333333,9.07,2.073333333,1295.0,0
2.028148247292285,5.488937726156687,0.6972545974996897,0.1462625069782521,-0.1245303762574003,-0.3383487145258168,7.183333333,9.07,2.073333333,1295.0,0
1.8718021769015916,5.41164605185504,1.5818205178293,0.2562688017460375,1.3114737242314995,-1.042980233889854,7.183333333,9.07,2.073333333,127.0,0
1.9459101490553128,6.295266001439646,2.235752979671472,0.2405118454753017,2.33231416203343,-0.7920815786191239,7.183333333,9.07,2.073333333,1295.0,0
1.9740810260220096,5.159055299214529,-0.328223597451931,0.2694926432515706,0.5186702215948535,-0.7920815786191239,7.183333333,9.07,2.073333333,127.0,0
1.88706964903238,5.220355825078324,-0.0030606185482047,0.2422400470051981,1.048552372876825,-1.3148157577002997,7.183333333,9.07,2.073333333,127.0,0
1.9315214116032136,6.056784013228625,0.2367549175023389,0.2130932154607083,1.119742960335155,-0.3383487145258168,7.183333333,9.07,2.073333333,1295.0,0
1.9021075263969205,4.844187086458591,0.4230043810176722,0.2724669066453005,0.621655418918809,0.2555671680636415,7.183333333,9.07,2.073333333,1295.0,0
1.9459101490553128,6.018593214496234,1.7821717257326994,0.1964709798983742,1.5256164196105555,0.4361654622475729,7.183333333,9.07,2.073333333,1295.0,0
1.9315214116032136,5.993961427306569,0.6972545974996897,0.2617486904252765,2.0925254159627773,0.2555671680636415,7.183333333,9.07,2.073333333,1194.0,0
1.913977101952304,4.987209711817197,0.5151324407210734,0.2070141693843261,-0.2038537483561424,0.1015967139440141,7.65,9.726666667,1.17,1194.0,0
1.8196988379172965,4.707185111394821,-0.5012817206492365,0.2499802052677694,1.1792067957243,0.0021125242088127,7.65,9.726666667,1.17,1295.0,0
1.9459101490553128,5.177363684701229,-0.6140349774268273,0.2070141693843261,-0.2664268790966965,0.3316069403239508,7.65,9.726666667,1.17,1295.0,0
1.9600947840472696,5.84354441703136,2.0949556207487907,0.1552072643023826,1.661853341254108,0.067029577508125,7.183333333,9.07,2.073333333,127.0,0
1.897619859927532,5.509623126876354,0.6222312748757721,0.2617486904252765,0.5802707920232545,1.4501056651981412,7.183333333,9.07,2.073333333,1295.0,0
1.8500283773520307,5.643048263501741,0.2857217185977312,0.2070141693843261,-0.1198756230919821,1.2519263181233933,7.65,9.726666667,1.17,859.0,0
1.8809906029559973,5.545126661940151,0.7927010309166979,0.2499802052677694,1.257733167991822,0.3422842243445828,7.65,9.726666667,1.17,1295.0,0
1.8809906029559973,5.740082259381818,0.792306874359376,0.2070141693843261,1.0404730535283349,1.1653603619533908,7.183333333,9.07,2.073333333,1295.0,0
1.890095369948917,4.8884450609966335,1.2584241501002378,0.2130932154607083,0.9401999140187156,1.4659979818761506,7.183333333,9.07,2.073333333,1295.0,0
1.840549633397487,5.759469436070455,0.5868937705922941,0.2070141693843261,1.834181099753277,1.9565684879427456,7.65,9.726666667,1.17,1295.0,0
1.9095425048844383,4.4246070822090005,0.7478524198980736,0.1552072643023826,1.6272863366464736,1.7948859893894782,7.183333333,9.07,2.073333333,1295.0,0
1.8341801851120072,5.890513738827745,0.4550266007587907,0.2070141693843261,1.6803591117268464,0.9147560132487688,7.65,9.726666667,1.17,88.0,0
1.864080130807681,6.554215415538877,1.9271289786294528,0.2070141693843261,1.8565034744487725,1.3880802946795772,7.65,9.726666667,1.17,9.0,0
1.87640694328834,5.653467648780588,0.9092787272753324,0.2617486904252765,0.8463702280332741,1.7011669963392009,7.183333333,9.07,2.073333333,2.0,0
1.840549633397487,5.415113248461783,-0.3670812517389374,0.2070141693843261,0.8403940673228238,0.8166065539825924,7.65,9.726666667,1.17,859.0,0
1.8931119634883424,4.51843513445343,-0.2126061959848514,0.1552072643023826,1.5661035662872644,-1.275028520575748,7.183333333,9.07,2.073333333,1194.0,0
2.0476928433652555,6.836289352012788,2.199522879116251,0.2070141693843261,0.7566644205076746,1.7400157796876188,7.65,9.726666667,1.17,88.0,0
1.9095425048844383,3.740855015704279,0.8650020704045247,0.1552072643023826,0.9394044668995798,0.7966985207523073,7.183333333,9.07,2.073333333,859.0,0
1.9459101490553128,5.237096004217392,0.815635640574218,0.2499802052677694,-0.996042088291381,0.3105375714398892,7.65,9.726666667,1.17,8.0,0
1.9387416595767009,4.735443777737304,-0.6819236338784452,0.2499802052677694,0.6763920736369171,-0.2618232195927455,7.65,9.726666667,1.17,7.0,0
1.8578592709325787,5.154810671329983,1.0999626684418538,0.2130932154607083,1.8366500704776556,1.819306404223676,7.183333333,9.07,2.073333333,1295.0,0
1.9315214116032136,4.532965017738854,0.5724994780916087,0.1552072643023826,1.1037205074412824,1.5036039125384475,7.183333333,9.07,2.073333333,1295.0,0
1.867176108512809,5.202593601229013,-0.3607012763281808,0.2070141693843261,1.283402277147724,0.5910981915220785,7.65,9.726666667,1.17,1295.0,0
1.9154509415706047,5.490857370064069,0.6439444381743189,0.224582515508464,1.5841609388674027,1.5628853249913233,7.183333333,9.07,2.073333333,859.0,0
1.9600947840472696,4.034895291077038,0.6158659266521281,0.1552072643023826,1.598741894585436,1.7253266984089572,7.183333333,9.07,2.073333333,1194.0,0
1.8578592709325787,4.690402481350089,1.9380254934225476,0.1552072643023826,1.9215253801218135,0.1284754795494101,7.183333333,9.07,2.073333333,859.0,0
1.840549633397487,5.743829769173884,2.069440025965146,0.1552072643023826,1.8192226397809956,-0.1113191431633969,7.65,9.726666667,1.17,7.0,0
1.814824742159051,5.298287366098028,-0.0583815745253043,0.2070141693843261,1.6824399440231792,1.37034678151683,7.65,9.726666667,1.17,88.0,0
1.888583653863595,5.445745500614469,0.4468641213842549,0.224582515508464,1.2888303870290312,1.7473455354890015,7.183333333,9.07,2.073333333,1295.0,0
1.944480556245719,5.548686904115838,0.5834224897033339,0.224582515508464,1.9544263661547348,1.4233666185327258,7.183333333,9.07,2.073333333,1295.0,0
1.884034745337226,5.6838756419308245,2.076860685696249,0.2130932154607083,2.301251537633697,1.953563207227529,7.183333333,9.07,2.073333333,1295.0,0
1.8687205103641835,5.359558269012771,-0.8426208665833607,0.2070141693843261,0.6811821821205636,0.2607275226396571,7.65,9.726666667,1.17,859.0,0
1.824549292051046,5.326647258648935,-1.0440348265890365,0.2070141693843261,1.6715706176791207,0.0941315098982934,7.65,9.726666667,1.17,9.0,0
1.8946168546677629,5.12299327032237,0.6411125882793536,0.224582515508464,1.531911619374993,1.1384571124289418,7.183333333,9.07,2.073333333,859.0,0
1.9035989509835904,5.316697413829466,0.2659567282839432,0.224582515508464,1.227063745894304,2.066913808422984,7.183333333,9.07,2.073333333,859.0,0
1.8779371654691075,5.399591544488669,0.346876476865477,0.224582515508464,2.0744786021366552,1.2595200969162623,7.183333333,9.07,2.073333333,859.0,0
1.8718021769015916,4.84600433190522,0.7061803941911942,0.1552072643023826,0.8599339489216362,0.6508757202250453,7.183333333,9.07,2.073333333,1295.0,0
1.885553348514416,4.803430706583549,0.2419710800932305,0.2130932154607083,1.0696117122452504,1.7523621111865038,7.183333333,9.07,2.073333333,2.0,0
1.840549633397487,5.4061982035262135,0.1011101223172964,0.2070141693843261,1.6601534830335871,0.5197725225684169,7.65,9.726666667,1.17,859.0,0
1.9344157696295785,4.473283154945434,-0.91132904541009,0.1552072643023826,0.5689723612128302,0.9198580743197312,7.183333333,9.07,2.073333333,9.0,0
1.8779371654691075,5.252372899538967,0.5627871830816339,0.224582515508464,1.2730799026915864,1.0676968306110373,7.183333333,9.07,2.073333333,1295.0,0
1.8961194845522975,5.173972222275201,1.3433198171370204,0.224582515508464,0.8386818572715043,1.7360753687597414,7.183333333,9.07,2.073333333,859.0,0
1.8468787684491343,6.009734137157726,0.8685967169164563,0.1552072643023826,0.5700029634483977,0.100066479772916,7.183333333,9.07,2.073333333,1295.0,0
1.851599469584072,5.145975882472059,-1.2451746100413703,0.2070141693843261,0.3702034095996865,-0.4964056895725849,7.65,9.726666667,1.17,1295.0,0
1.8373699804801076,4.944915631240915,0.7988775684674134,0.224582515508464,2.1086393059002195,1.199201713770558,7.183333333,9.07,2.073333333,1295.0,0
1.916922612182061,5.010481949006165,0.4607361507805882,0.224582515508464,1.1072210982377977,1.2764535527363248,7.183333333,9.07,2.073333333,1194.0,0
1.908059924924216,5.610657904665726,1.070366986604697,0.224582515508464,2.074743190266678,2.063838196265036,7.183333333,9.07,2.073333333,859.0,0
1.9050881545350584,4.457586231282255,1.0625564295241086,0.224582515508464,1.2761253507435393,1.7333561867881724,7.183333333,9.07,2.073333333,1295.0,0
1.9530276168241771,5.990609181387006,1.2801547838094671,0.2070141693843261,-1.1927267863773778,-0.028563757671259,7.65,9.726666667,1.17,1194.0,0
1.9416152247724323,5.365522641235449,0.8714749807636321,0.2130932154607083,1.2478054757357149,1.885581883947579,7.183333333,9.07,2.073333333,1194.0,0
1.860974538249528,5.224929135318663,-0.1497815554411834,0.1552072643023826,0.9677460816440828,-0.0224494255949644,7.183333333,9.07,2.073333333,1295.0,0
1.9213246735826988,4.201044180881157,-0.7293518306453235,0.2070141693843261,-1.375009756947838,-0.3370678365874257,7.183333333,9.07,2.073333333,1194.0,0
